date,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,cloudCover,dewPoint,humidity,moonPhase,precipAccumulation,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,time,visibility,windBearing,windSpeed,daylightHours
5/5/2014,64.12,1399320000,51.9,1399356000,0.23,36.45,0.49,0.21,,0.0086,0.0938,1399341600,0.73,rain,1015.24,1399284400,1399334730,64.12,1399320000,51.9,1399356000,1399262400,9.75,317,6.88,13.98055556
5/6/2014,72.03,1399413600,53.51,1399456800,0.3,47.38,0.66,0.24,,0.0012,0.0092,1399352400,0.27,rain,1014.35,1399370735,1399421189,72.03,1399413600,53.51,1399456800,1399348800,9.87,239,1.21,14.015
5/7/2014,63.01,1399500000,56.64,1399521600,0.21,48.44,0.71,0.27,,0.0049,0.0539,1399485600,0.86,rain,1021.29,1399457071,1399507647,63.01,1399500000,56.64,1399521600,1399435200,9.76,87,3.6,14.04888889
5/8/2014,84.53,1399582800,60.61,1399633200,0.29,58.19,0.73,0.3,,0,0,,0,,1018.79,1399543408,1399594104,84.53,1399582800,60.48,1399633200,1399521600,8.87,121,1.78,14.08222222
5/9/2014,73.98,1399665600,67.28,1399716000,0.32,60.86,0.83,0.33,,0,0.0005,1399615200,0,,1017.76,1399629747,1399680562,73.71,1399665600,66.78,1399716000,1399608000,8.04,101,3.59,14.11527778
5/10/2014,76.8,1399734000,61.34,1399802400,0.26,62.41,0.76,0.36,,0.0055,0.0672,1399744800,0.71,rain,1014.65,1399716087,1399767019,76.63,1399734000,61.34,1399802400,1399694400,9.68,210,5.93,14.14777778
5/11/2014,79.77,1399845600,61.18,1399888800,0.14,54.29,0.62,0.39,,0.0001,0.001,1399780800,0.1,rain,1018.42,1399802428,1399853476,79.77,1399845600,61.08,1399888800,1399780800,9.76,283,1.83,14.18
5/12/2014,85.32,1399928400,67.84,1399968000,0.18,61.88,0.73,0.42,,0.0045,0.0474,1399942800,0.67,rain,1019.2,1399888771,1399939932,84.81,1399928400,66.93,1399968000,1399867200,9.59,191,5.05,14.21138889
5/13/2014,90.55,1400011200,59.59,1400061600,0.14,65.39,0.74,0.46,,0.0015,0.0159,1400032800,0.18,rain,1018.96,1399975116,1400026389,88.24,1400007600,59.44,1400061600,1399953600,8.81,122,2.71,14.2425
5/14/2014,66.22,1400101200,65.78,1400112000,0.84,60.29,0.91,0.49,,0,0,,0,,1022.31,1400061461,1400112844,65.74,1400101200,65.09,1400112000,1400040000,5.95,82,5.15,14.27305556
5/15/2014,82.01,1400176800,55.78,1400241600,0.43,66.11,0.84,0.53,,0.0156,0.1394,1400209200,0.67,rain,1017.39,1400147809,1400199300,79.84,1400176800,55.78,1400241600,1400126400,6.99,145,7.86,14.30305556
5/16/2014,69.44,1400270400,51.81,1400320800,0.44,56.47,0.76,0.57,,0.0507,0.3777,1400234400,1,rain,1011.01,1400234158,1400285755,69.44,1400270400,51.81,1400320800,1400212800,8.37,329,2.71,14.3325
5/17/2014,66.62,1400360400,52.52,1400407200,0.29,42.89,0.55,0.6,,0,0.0005,1400356800,0,,1017.91,1400320508,1400372209,66.62,1400360400,52.52,1400407200,1400299200,9.87,321,5.9,14.36138889
5/18/2014,65.66,1400446800,45.95,1400490000,0.26,39.92,0.5,0.64,,0,0,,0,,1023.07,1400406860,1400458663,65.66,1400446800,47.78,1400493600,1400385600,9.9,338,6.78,14.38972222
5/19/2014,71.56,1400536800,53.53,1400580000,0.11,40.35,0.52,0.68,,0,0,,0,,1023.84,1400493214,1400545116,71.56,1400536800,53.53,1400580000,1400472000,9.96,301,3.81,14.41722222
5/20/2014,75.06,1400619600,61.45,1400666400,0.21,46.7,0.55,0.72,,0,0,,0,,1020.32,1400579569,1400631569,75.06,1400619600,61.45,1400666400,1400558400,10,191,3.13,14.44444444
5/21/2014,76.42,1400702400,65.06,1400731200,0.32,58.87,0.74,0.75,,0.0061,0.0661,1400713200,0.69,rain,1014.3,1400665926,1400718021,76.35,1400702400,64.53,1400731200,1400644800,9.47,62,2.3,14.47083333
5/22/2014,84.57,1400792400,58.71,1400839200,0.27,62.03,0.69,0.79,,0.0051,0.0573,1400752800,0.35,rain,1010.21,1400752285,1400804472,84.19,1400785200,58.71,1400839200,1400731200,7.75,300,4.62,14.49638889
5/23/2014,76.78,1400875200,56.09,1400925600,0.16,47.72,0.48,0.83,,0,0,,0,,1013.75,1400838645,1400890923,76.78,1400875200,56.09,1400925600,1400817600,9.99,326,11.24,14.52166667
5/24/2014,74.92,1400968800,57.73,1401012000,0.16,48.95,0.55,0.86,,0,0,,0,,1018.06,1400925007,1400977372,74.92,1400968800,57.73,1401012000,1400904000,10,324,6.97,14.54583333
5/25/2014,79.81,1401051600,61.07,1401094800,0.17,51.81,0.56,0.9,,0,0,,0,,1020.1,1401011370,1401063821,79.81,1401051600,61.07,1401094800,1400990400,9.99,309,2.13,14.56972222
5/26/2014,85.43,1401134400,67.16,1401184800,0.11,58.22,0.63,0.93,,0,0,,0,,1018.23,1401097736,1401150269,85.43,1401134400,66.51,1401184800,1401076800,9.98,215,4.06,14.5925
5/27/2014,89.84,1401220800,69.12,1401271200,0.22,64.73,0.72,0.97,,0.0318,0.3951,1401231600,0.9,rain,1013.68,1401184103,1401236717,88.65,1401220800,68.33,1401271200,1401163200,9.29,226,4.12,14.615
5/28/2014,86.9,1401303600,56.37,1401357600,0.3,65.96,0.77,0.01,,0.0014,0.0219,1401328800,0.2,rain,1013.07,1401270472,1401323163,84.39,1401303600,56.37,1401357600,1401249600,9.2,326,1.68,14.63638889
5/29/2014,58.87,1401400800,57.49,1401440400,0.83,55.67,0.92,0.03,,0.0094,0.062,1401393600,0.84,rain,1021.05,1401356842,1401409608,58.87,1401400800,57.49,1401440400,1401336000,6.4,96,5.24,14.65722222
5/30/2014,73.1,1401487200,60.64,1401530400,0.46,56.21,0.78,0.07,,0.0005,0.0031,1401436800,0.18,rain,1019.9,1401443214,1401496052,73.1,1401487200,60.64,1401530400,1401422400,8.35,1,2.43,14.67722222
5/31/2014,78.18,1401566400,56.19,1401616800,0.18,50.81,0.56,0.1,,0,0,,0,,1021.51,1401529589,1401582496,78.18,1401566400,56.19,1401616800,1401508800,9.93,15,4.21,14.69638889
6/1/2014,74.71,1401656400,56.64,1401703200,0.15,52.56,0.64,0.13,,0,0,,0,,1026.49,1401615964,1401668938,74.71,1401656400,56.64,1401703200,1401595200,9.96,168,4.79,14.715
6/2/2014,78.99,1401742800,66.07,1401789600,0.11,54.45,0.62,0.16,,0,0,,0,,1022.42,1401702342,1401755379,78.99,1401742800,65.98,1401789600,1401681600,10,191,7.83,14.7325
6/3/2014,85.05,1401832800,69.63,1401872400,0.22,64.03,0.71,0.19,,0.0016,0.0169,1401825600,0.53,rain,1014.5,1401788722,1401841819,82.66,1401832800,68.82,1401872400,1401768000,9.74,203,4.16,14.74916667
6/4/2014,85.47,1401904800,66.05,1401969600,0.21,63.48,0.67,0.22,,0.0082,0.091,1401933600,0.9,rain,1009.58,1401875103,1401928257,85.47,1401904800,65.68,1401969600,1401854400,9.19,323,1.54,14.765
6/5/2014,78.57,1402002000,61.18,1402048800,0.37,59.85,0.7,0.25,,0.0044,0.0519,1401944400,0.78,rain,1006.39,1401961486,1402014694,78.57,1402002000,61.18,1402048800,1401940800,9.21,323,6.53,14.78
6/6/2014,77.88,1402088400,60.21,1402135200,0.09,52,0.55,0.28,,0,0,,0,,1013.32,1402047871,1402101130,77.88,1402088400,60.21,1402135200,1402027200,9.95,326,5.38,14.79416667
6/7/2014,82.35,1402174800,64.15,1402221600,0.13,56.67,0.61,0.31,,0,0,,0,,1015.73,1402134258,1402187565,82.35,1402174800,63.91,1402221600,1402113600,9.91,302,0.6,14.8075
6/8/2014,83.28,1402261200,70.49,1402308000,0.22,61.8,0.67,0.34,,0.0016,0.0211,1402282800,0.76,rain,1013.2,1402220646,1402273999,82.02,1402261200,69.52,1402308000,1402200000,9.88,168,7.33,14.82027778
6/9/2014,85.46,1402347600,75.84,1402372800,0.34,68.23,0.78,0.37,,0.0135,0.1007,1402286400,0.81,rain,1011.52,1402307037,1402360430,82,1402347600,74.46,1402380000,1402286400,8.89,175,4.87,14.83138889
6/10/2014,88.58,1402434000,73.49,1402484400,0.35,71.52,0.83,0.41,,0.0164,0.215,1402416000,0.63,rain,1012.09,1402393429,1402446861,84.45,1402434000,72.29,1402484400,1402372800,8.84,154,2.01,14.84222222
6/11/2014,89.31,1402513200,70.99,1402556400,0.35,70.12,0.83,0.44,,0.0136,0.1196,1402534800,0.95,rain,1014.47,1402479823,1402533290,84.05,1402513200,69.97,1402560000,1402459200,8.55,100,4.4,14.85194444
6/12/2014,77.67,1402610400,73.31,1402650000,0.71,69.74,0.9,0.48,,0.013,0.0746,1402599600,0.82,rain,1013.16,1402566219,1402619717,76.47,1402610400,72,1402650000,1402545600,8.64,119,5.91,14.86055556
6/13/2014,82.99,1402678800,66.67,1402740000,0.38,69,0.84,0.52,,0.0173,0.108,1402682400,0.7,rain,1009.25,1402652617,1402706143,79.97,1402678800,66.67,1402740000,1402632000,9.25,194,3.43,14.86833333
6/14/2014,74.79,1402783200,58.49,1402826400,0.22,55.78,0.61,0.56,,0,0.0005,1402718400,0,,1015.25,1402739016,1402792568,74.79,1402783200,58.49,1402826400,1402718400,9.97,325,9.47,14.87555556
6/15/2014,81.03,1402866000,65.79,1402912800,0.11,56.15,0.63,0.59,,0,0,,0,,1020.44,1402825417,1402878991,81.03,1402866000,65.21,1402912800,1402804800,9.97,244,1.39,14.88166667
6/16/2014,88.97,1402952400,72.49,1402999200,0.15,64.91,0.68,0.63,,0.001,0.0141,1402966800,0.08,rain,1019.41,1402911820,1402965412,87.46,1402952400,71.48,1402999200,1402891200,9.88,181,3.37,14.88666667
6/17/2014,95.27,1403031600,78.46,1403082000,0.15,68.83,0.66,0.67,,0.0001,0.0009,1402984800,0.05,rain,1017.47,1402998225,1403051831,91.16,1403031600,77.39,1403082000,1402977600,9.8,207,4.13,14.89055556
6/18/2014,98.31,1403125200,75.45,1403168400,0.15,70.17,0.62,0.71,,0.0001,0.001,1403146800,0.1,rain,1015.1,1403084632,1403138249,92.27,1403125200,74.2,1403168400,1403064000,9.72,256,4.23,14.89361111
6/19/2014,86.22,1403208000,68.02,1403258400,0.25,69.28,0.75,0.74,,0.007,0.0839,1403157600,0.23,rain,1015.69,1403171040,1403224665,83.08,1403204400,67.86,1403258400,1403150400,9.42,356,3.09,14.89583333
6/20/2014,82.41,1403298000,69.01,1403352000,0.16,58.3,0.6,0.78,,0,0.0005,1403240400,0,,1016.03,1403257450,1403311080,82.41,1403298000,68.74,1403352000,1403236800,9.74,358,3.68,14.89722222
6/21/2014,72.11,1403380800,67.29,1403427600,0.66,61.18,0.73,0.81,,0.0032,0.0276,1403341200,0.21,rain,1013,1403343862,1403397493,72.04,1403380800,66.72,1403427600,1403323200,9.67,76,2.36,14.8975
6/22/2014,79.85,1403467200,65.8,1403517600,0.38,62.4,0.72,0.85,,0.0011,0.011,1403424000,0.4,rain,1014.03,1403430275,1403483903,79.77,1403467200,65.25,1403517600,1403409600,9.47,93,2.46,14.89666667
6/23/2014,81.76,1403550000,67.15,1403604000,0.18,60.87,0.66,0.88,,0,0.0005,1403578800,0,,1018.87,1403516690,1403570313,81.65,1403550000,66.75,1403604000,1403496000,9.92,168,6.78,14.89527778
6/24/2014,86.48,1403643600,74.38,1403690400,0.19,64.38,0.68,0.92,,0,0.0005,1403589600,0,,1019.01,1403603107,1403656720,83.99,1403643600,73.07,1403690400,1403582400,10,176,8.49,14.8925
6/25/2014,91.95,1403730000,73.8,1403776800,0.27,70.92,0.76,0.95,,0.014,0.1858,1403748000,0.57,rain,1012.96,1403689525,1403743126,86.64,1403730000,72.75,1403776800,1403668800,9.73,179,7.26,14.88916667
6/26/2014,86.79,1403812800,71.68,1403863200,0.19,66.8,0.68,0.98,,0.0009,0.0216,1403755200,0.09,rain,1012.84,1403775945,1403829529,86.13,1403816400,71,1403863200,1403755200,9.63,323,6.62,14.88444444
6/27/2014,86.1,1403892000,66.66,1403949600,0.18,66.64,0.7,0.02,,0.0004,0.0087,1403906400,0.18,rain,1018.22,1403862367,1403915931,82.94,1403884800,66.25,1403949600,1403841600,9.77,69,3.54,14.87888889
6/28/2014,83.33,1403989200,66.86,1404036000,0.11,60.83,0.62,0.05,,0,0,,0,,1023.82,1403948790,1404002331,83.28,1403985600,66.54,1404036000,1403928000,9.96,135,4.59,14.8725
6/29/2014,83.8,1404072000,71.17,1404122400,0.13,58.62,0.57,0.08,,0,0,,0,,1022.72,1404035214,1404088729,83.8,1404072000,70.68,1404122400,1404014400,10,184,5.31,14.86527778
6/30/2014,88.4,1404165600,74.91,1404205200,0.25,64.85,0.64,0.11,,0,0,,0,,1017.19,1404121640,1404175126,85.63,1404162000,73.83,1404205200,1404100800,10,178,7.38,14.85722222
7/1/2014,96.4,1404248400,79.48,1404295200,0.15,69.9,0.67,0.13,,0,0,,0,,1012.22,1404208068,1404261520,90.16,1404248400,78.27,1404295200,1404187200,10,180,8.85,14.84777778
7/2/2014,102.23,1404331200,74.76,1404378000,0.17,72.42,0.69,0.16,,0.0045,0.0674,1404356400,0.64,rain,1011.42,1404294496,1404347913,93,1404331200,73.33,1404378000,1404273600,9.77,195,5.18,14.83805556
7/3/2014,96.09,1404414000,70.96,1404475200,0.19,71.8,0.81,0.2,,0.0106,0.0742,1404421200,0.87,rain,1013.88,1404380927,1404434304,87.69,1404414000,70.52,1404475200,1404360000,9.14,193,3.65,14.82694444
7/4/2014,79.67,1404500400,61.61,1404554400,0.32,59.61,0.63,0.23,,0.0048,0.0678,1404453600,0.67,rain,1016.53,1404467358,1404520692,79.67,1404500400,61.61,1404554400,1404446400,9.6,336,11.32,14.815
7/5/2014,81.91,1404594000,63.07,1404640800,0.07,50.63,0.48,0.26,,0,0,,0,,1023.08,1404553791,1404607079,81.91,1404594000,63.06,1404640800,1404532800,9.94,313,4.3,14.80222222
7/6/2014,85.44,1404684000,73.12,1404727200,0.14,58.48,0.58,0.29,,0,0,,0,,1018.3,1404640225,1404693464,85.44,1404684000,72.83,1404727200,1404619200,9.95,200,7.01,14.78861111
7/7/2014,91.43,1404766800,76.08,1404813600,0.19,63.04,0.54,0.33,,0,0,,0,,1012.15,1404726660,1404779848,90.57,1404766800,75.52,1404813600,1404705600,9.96,201,9.38,14.77444444
7/8/2014,95.18,1404853200,72.32,1404864000,0.16,66.25,0.61,0.36,,0.0139,0.1724,1404864000,0.77,rain,1009.86,1404813097,1404866229,92.44,1404853200,71.59,1404864000,1404792000,9.57,207,8.47,14.75888889
7/9/2014,88.7,1404936000,72.15,1404982800,0.29,69.37,0.81,0.4,,0.0029,0.0335,1404946800,0.36,rain,1012.36,1404899535,1404952609,85.49,1404936000,70.96,1404982800,1404878400,9.48,194,5.17,14.74277778
7/10/2014,87.2,1405011600,68.9,1405069200,0.27,68.51,0.79,0.43,,0.0429,0.4051,1405036800,0.78,rain,1017.23,1404985974,1405038986,83.43,1405011600,68.12,1405069200,1404964800,9.08,151,1.11,14.72555556
7/11/2014,86.41,1405108800,71.85,1405159200,0.21,66.36,0.73,0.47,,0,0.0009,1405119600,0,,1021.43,1405072413,1405125362,84.72,1405108800,70.72,1405159200,1405051200,9.59,74,1.53,14.70805556
7/12/2014,90.95,1405195200,75.15,1405245600,0.21,68.95,0.72,0.52,,0,0,,0,,1021.87,1405158854,1405211736,87.52,1405195200,74,1405245600,1405137600,9.31,170,7.58,14.68944444
7/13/2014,96.74,1405278000,76.17,1405306800,0.28,70.27,0.7,0.55,,0.0024,0.0403,1405306800,0.68,rain,1016.6,1405245296,1405298108,90.47,1405281600,74.89,1405306800,1405224000,9.77,193,7.84,14.67
7/14/2014,96.81,1405364400,76.52,1405418400,0.26,72.41,0.8,0.58,,0.0129,0.0933,1405371600,0.93,rain,1011.91,1405331739,1405384479,89.23,1405364400,74.96,1405414800,1405310400,9.31,194,2.3,14.65
7/15/2014,91.6,1405447200,70.46,1405508400,0.29,72.23,0.85,0.62,,0.0491,0.394,1405468800,0.95,rain,1008.44,1405418183,1405470847,85.3,1405447200,70.12,1405508400,1405396800,8.05,186,2.33,14.62888889
7/16/2014,79.22,1405540800,65.14,1405591200,0.28,60.6,0.64,0.66,,0.0003,0.0048,1405483200,0.28,rain,1010.88,1405504628,1405557214,79.22,1405540800,65.14,1405591200,1405483200,9.74,322,6.29,14.60722222
7/17/2014,80.21,1405634400,65.11,1405677600,0.2,56.77,0.58,0.69,,0,0,,0,,1016.74,1405591073,1405643579,80.21,1405634400,65.08,1405677600,1405569600,9.98,319,5.84,14.585
7/18/2014,82.15,1405710000,71.44,1405764000,0.18,58.03,0.6,0.73,,0,0,,0,,1022.51,1405677520,1405729942,82.15,1405710000,70.95,1405764000,1405656000,9.83,70,1.8,14.56166667
7/19/2014,80.12,1405792800,71.76,1405850400,0.24,60.57,0.62,0.77,,0,0.0005,1405821600,0,,1021.8,1405763967,1405816304,80.12,1405792800,71.02,1405843200,1405742400,10,111,2.94,14.53805556
7/20/2014,82.09,1405882800,72.12,1405936800,0.39,65.89,0.74,0.8,,0,0,,0,,1019.35,1405850415,1405902664,80.64,1405882800,71.34,1405936800,1405828800,9.95,69,2.66,14.51361111
7/21/2014,84.54,1405969200,73.16,1406019600,0.35,66.7,0.73,0.83,,0,0,,0,,1021.26,1405936863,1405989022,82.19,1405969200,71.94,1406019600,1405915200,9.97,134,4.44,14.48861111
7/22/2014,88.58,1406062800,74.55,1406106000,0.24,69.06,0.75,0.87,,0,0,,0,,1020.68,1406023312,1406075378,84.84,1406062800,73.27,1406106000,1406001600,9.91,173,6.02,14.46277778
7/23/2014,96.73,1406142000,74.83,1406203200,0.18,70.72,0.72,0.9,,0.0024,0.0199,1406160000,0.18,rain,1013.79,1406109762,1406161733,90.67,1406149200,73.84,1406203200,1406088000,9.88,197,5.64,14.43638889
7/24/2014,79.45,1406232000,62.74,1406282400,0.34,65.84,0.72,0.93,,0.001,0.0085,1406192400,0.72,rain,1012.2,1406196212,1406248086,79.15,1406232000,62.74,1406282400,1406174400,9.57,353,5.44,14.40944444
7/25/2014,82.19,1406322000,70.45,1406358000,0.12,56.8,0.59,0.96,,0,0,,0,,1016.42,1406282663,1406334437,82.19,1406322000,69.86,1406358000,1406260800,9.96,338,2.41,14.38166667
7/26/2014,85.67,1406412000,73.5,1406458800,0.27,64.78,0.68,0.98,,0.0006,0.0098,1406379600,0.1,rain,1014.58,1406369115,1406420787,85.44,1406404800,72.44,1406458800,1406347200,9.92,190,4.39,14.35333333
7/27/2014,88.2,1406491200,73.2,1406541600,0.22,70.14,0.77,0.03,,0.0028,0.0434,1406455200,0.87,rain,1008.61,1406455566,1406507135,83.88,1406491200,71.99,1406541600,1406433600,9.76,210,6.33,14.32472222
7/28/2014,82.58,1406574000,64,1406631600,0.26,63.23,0.63,0.05,,0.001,0.0125,1406520000,0.52,rain,1004.59,1406542019,1406593482,82.58,1406574000,64,1406631600,1406520000,9.64,287,9.9,14.29527778
7/29/2014,74.84,1406667600,58.28,1406710800,0.16,52.77,0.58,0.08,,0,0,,0,,1013.4,1406628471,1406679827,74.84,1406667600,58.28,1406710800,1406606400,9.97,311,8.84,14.26555556
7/30/2014,77.86,1406754000,64.8,1406800800,0.13,53.6,0.6,0.11,,0,0,,0,,1017.53,1406714924,1406766171,77.86,1406754000,64.53,1406800800,1406692800,9.65,233,2.21,14.23527778
7/31/2014,84.44,1406836800,73.64,1406887200,0.09,60.88,0.64,0.14,,0,0,,0,,1018.86,1406801378,1406852513,84.44,1406836800,72.61,1406887200,1406779200,9.67,188,5.53,14.20416667
8/1/2014,78.24,1406926800,66.31,1406955600,0.25,65.88,0.75,0.18,,0.0002,0.0022,1406948400,0.17,rain,1021.36,1406887831,1406938854,77.86,1406926800,65.81,1406962800,1406865600,9.77,177,4.94,14.17305556
8/2/2014,79.67,1407009600,71.76,1407060000,0.54,64.57,0.77,0.21,,0.0061,0.0473,1406955600,0.95,rain,1019.85,1406974285,1407025193,79.2,1407009600,70.67,1407060000,1406952000,9.41,81,2.82,14.14111111
8/3/2014,84.07,1407103200,67.83,1407146400,0.42,68.22,0.8,0.24,,0.0083,0.1539,1407121200,0.59,rain,1017.83,1407060739,1407111531,81.37,1407103200,67.08,1407146400,1407038400,9.53,113,2.43,14.10888889
8/4/2014,85.37,1407186000,69.73,1407232800,0.2,65.21,0.73,0.28,,0.0076,0.1712,1407124800,0.74,rain,1018.47,1407147194,1407197867,84.24,1407186000,68.9,1407232800,1407124800,9.47,334,1.74,14.07583333
8/5/2014,88.54,1407272400,68.6,1407319200,0.2,64.93,0.67,0.31,,0,0,,0,,1016.35,1407233648,1407284202,88.27,1407272400,67.88,1407319200,1407211200,8.67,141,0.6,14.04277778
8/6/2014,82.93,1407362400,70.13,1407405600,0.25,64.7,0.71,0.35,,0.0064,0.1514,1407301200,0.4,rain,1013.71,1407320103,1407370536,81.58,1407358800,69.31,1407405600,1407297600,9.24,332,4.1,14.00916667
8/7/2014,83.02,1407441600,65.54,1407492000,0.2,60.92,0.64,0.38,,0,0,,0,,1015.36,1407406558,1407456869,83.02,1407441600,65.42,1407492000,1407384000,9.08,342,4.97,13.97527778
8/8/2014,81.03,1407531600,68.34,1407578400,0.2,59.17,0.63,0.42,,0,0,,0,,1019.03,1407493013,1407543200,80.98,1407528000,67.81,1407578400,1407470400,9.9,77,1.06,13.94083333
8/9/2014,83.93,1407607200,69.2,1407664800,0.27,64.44,0.71,0.46,,0.0016,0.0271,1407636000,0.14,rain,1019.25,1407579468,1407629529,82.39,1407607200,68.42,1407664800,1407556800,9.84,136,3.11,13.90583333
8/10/2014,83.89,1407700800,66.25,1407751200,0.21,64.18,0.68,0.49,,0,0.0009,1407672000,0,,1019.63,1407665923,1407715858,83.8,1407700800,65.79,1407751200,1407643200,8.85,171,2.91,13.87083333
8/11/2014,82.56,1407783600,71.69,1407841200,0.28,63.71,0.72,0.54,,0.0014,0.0123,1407805200,0.74,rain,1018.81,1407752378,1407802185,81.31,1407783600,70.79,1407841200,1407729600,9.66,154,5.31,13.83527778
8/12/2014,76.85,1407884400,72.98,1407927600,0.48,70.18,0.9,0.57,,0.0741,0.4098,1407873600,0.95,rain,1011.96,1407838833,1407888512,75.43,1407884400,72.3,1407927600,1407816000,8.13,127,3.71,13.79972222
8/13/2014,81.95,1407960000,61.59,1408010400,0.23,63.1,0.66,0.61,,0,0,,0,,1009.25,1407925288,1407974837,81.44,1407960000,61.59,1408010400,1407902400,9.71,307,8.73,13.76361111
8/14/2014,81.88,1408050000,59.67,1408096800,0.16,55.37,0.58,0.65,,0,0,,0,,1012.91,1408011743,1408061161,81.88,1408050000,59.67,1408096800,1407988800,9.9,267,4.87,13.72722222
8/15/2014,78.93,1408136400,62.84,1408183200,0.14,51.82,0.56,0.68,,0,0,,0,,1015.39,1408098198,1408147483,78.93,1408136400,62.84,1408183200,1408075200,9.99,308,3.95,13.69027778
8/16/2014,81.27,1408222800,69.38,1408248000,0.17,55.53,0.58,0.72,,0,0,,0,,1015.62,1408184653,1408233805,81.27,1408222800,69.05,1408273200,1408161600,9.88,247,0.62,13.65333333
8/17/2014,86.93,1408309200,70.3,1408352400,0.34,64.62,0.68,0.75,,0.0002,0.0035,1408309200,0.35,rain,1012.89,1408271108,1408320126,84.44,1408302000,69.69,1408352400,1408248000,9.95,237,4.14,13.61611111
8/18/2014,82.09,1408388400,72.35,1408442400,0.33,64.2,0.69,0.78,,0.0005,0.0095,1408406400,0.05,rain,1011.95,1408357563,1408406445,80.61,1408388400,71.42,1408442400,1408334400,9.82,97,3.11,13.57833333
8/19/2014,84.72,1408482000,70.97,1408525200,0.33,67.56,0.75,0.82,,0.0001,0.0026,1408464000,0.13,rain,1010.86,1408444018,1408492764,82.35,1408482000,70.19,1408525200,1408420800,9.91,84,4.41,13.54055556
8/20/2014,85.02,1408561200,69.68,1408608000,0.15,66.17,0.75,0.85,,0.006,0.0518,1408568400,0.67,rain,1014.49,1408530473,1408579082,84.36,1408561200,68.81,1408608000,1408507200,9.17,168,4.19,13.5025
8/21/2014,90.54,1408647600,73,1408701600,0.14,69.27,0.81,0.88,,0.004,0.0361,1408654800,0.44,rain,1016.2,1408616928,1408665398,86.18,1408647600,72.02,1408701600,1408593600,8.82,200,2.19,13.46388889
8/22/2014,83.18,1408744800,71.31,1408791600,0.26,69.85,0.82,0.91,,0.001,0.0117,1408741200,0.14,rain,1015.07,1408703382,1408751714,79.91,1408744800,70.62,1408791600,1408680000,8.9,26,1.75,13.42555556
8/23/2014,73.52,1408816800,67.28,1408874400,0.6,66.83,0.86,0.94,,0.0103,0.0661,1408820400,0.95,rain,1016.74,1408789837,1408838029,72.6,1408809600,66.7,1408874400,1408766400,9.16,85,4.49,13.38666667
8/24/2014,78.79,1408914000,64.42,1408960800,0.31,62.12,0.73,0.97,,0,0,,0,,1019.89,1408876291,1408924343,78.79,1408914000,64.04,1408960800,1408852800,9.98,52,3.88,13.34777778
8/25/2014,80.81,1408996800,64,1409050800,0.15,60.63,0.69,0.99,,0.0002,0.0039,1408989600,0.1,rain,1021.13,1408962746,1409010656,80.63,1408996800,63.79,1409050800,1408939200,9.79,73,3.14,13.30833333
8/26/2014,85.37,1409083200,66.18,1409133600,0.14,62.65,0.69,0.03,,0,0,,0,,1020.47,1409049200,1409096969,85.18,1409083200,65.59,1409133600,1409025600,9.87,24,0.74,13.26916667
8/27/2014,88.53,1409176800,75.15,1409223600,0.1,65.34,0.71,0.06,,0,0,,0,,1016.26,1409135654,1409183281,86.7,1409173200,74.35,1409223600,1409112000,9.36,208,2.74,13.22972222
8/28/2014,82.99,1409259600,61.08,1409310000,0.14,62.5,0.61,0.09,,0,0,,0,,1014.59,1409222108,1409269592,82.99,1409259600,61.08,1409310000,1409198400,9.9,334,6.86,13.19
8/29/2014,79.18,1409342400,68.21,1409385600,0.1,55.42,0.61,0.13,,0,0,,0,,1021.31,1409308562,1409355902,79.18,1409342400,67.78,1409385600,1409284800,9.97,61,2.27,13.15
